id,airport_city,airport_name,airport_id,lounge_name,LoungeID,lounge_timing,directions,important_information,MainSummary,Introduction,airport,LoungeNamePublic,InternationalLounge,TerminalsSelect,Location,LoungeStatus,metaTitle,metaDescription,total_rated_user,min_rated,max_rated,average_rated,total_rating_count,airportimagemap,loungeImages_0_url,loungeImages_1_url,loungeImages_2_url,amenities_id,amenities_field,amenities_order,amenities_component_type,amenities_component_id,amenities_lounge_detail_id,amenities_Food,amenities_DisabledAccess,amenities_TV,amenities_Internet,amenities_NoSmoking,amenities_SmokingArea,amenities_AlcoholicDrinks,amenities_NewspapersMagazines,amenities_WiFi,amenities_AirConditioning,amenities_Television,amenities_Shower,amenities_Spa,amenities_Printer
44,Lucknow,Chaudhary Charan Singh International Airport,LKO,Lucknow the lounge domestic,5044,06:00 - 23:00 daily,"To find the way, head to Domestic Departures on the 1st Floor, after passing through Security Checks. Look for the lounge next to Costa Coffee and Boarding Gate 5.",- This lounge is only accessible for passengers departing on domestic flights.,,"Welcome to ""The Lounge"" Domestic in Lucknow, where luxury meets convenience. Relax in comfort, enjoy delicious amenities, and enjoy warm hospitality for an amazing pre-flight experience.",6,The lounge,,Terminal2,Domestic Terminal,TRUE,,,5,1,5,3,15,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665664591049416916656645910494mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691574941821463816915749418214638LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691574941845898816915749418458988LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691574941980720916915749419807209LoungeImages_des3.webp,39,Amenities,1,components_lounge_amenities_amenities,39,44,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
119,Madurai,Madurai International Airport,IXM,Madurai Cram Bar lounge domestic,,05:00 - 23:00,"You can find this lounge on the first floor, right by Gate 5 in the Domestic Departures area after you've passed through security.
","- Children under 12 are admitted free with an adult.
- Maximum 2-hour stay.",,"Step into the Madurai Cram Bar Lounge at the domestic terminal for a cozy and classy pre-flight experience. Enjoy a calm atmosphere, tasty treats, and chill vibes before your domestic journey. It's not just a lounge—it's the perfect start to a trip filled with comfort and ease.",30,Cram Bar,,DomesticTerminal,Domestic Terminal,FALSE,,,2,1,4,1,2,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665119315496716916651193154967mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1698661425421371616986614254213716LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1698661425564596616986614255645966LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1698661425681615316986614256816153LoungeImages_des3.webp,117,Amenities,1,components_lounge_amenities_amenities,117,119,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
45,Madurai,Madurai International Airport,IXM,Madurai Primus lounge international,5045,24 hours,"Airside - After Security Hold Area, 1st Floor, near the escalator.","- Maximum 3 hour stay
- Children under 12 years are admitted free
- Separate smoking room available outside the lounge.",,"Madhurai Airport's Primus International Lounge is an oasis of comfort and convenience for travelers. With a sleek and modern design, the lounge offers a range of amenities, including complimentary snacks and beverages, Wi-Fi access, and comfortable seating options.",30,Primus lounge,,InternationalTerminal,International Terminal (After Security Check),TRUE,,,1,5,5,5,5,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665119315496716916651193154967mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1711607016473591117116070164735911LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1711607016481137517116070164811375LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1711607016489280817116070164892808LoungeImages_des3.webp,40,Amenities,1,components_lounge_amenities_amenities,40,45,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
46,Madurai,Madurai International Airport,IXM,Madurai Primus lounge Domestic,5046,24 hours,"To reach your destination, go to the 1st floor on the airside, near the escalator, after the Security Hold Area.","- Children under 12 are admitted free with an adult.
- Complimentary use of iPad.
- Maximum 3-hour stay.",,"Welcome to Madurai Primus Lounge, a haven of luxury and relaxation. Enjoy superior amenities, excellent service, and a peaceful ambiance, which creates a great place to relax before your domestic travel.",30,Primus lounge,,Terminal1,Domestic Departures,TRUE,,,2,3,5,4,8,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665119315496716916651193154967mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691578653576185616915786535761856LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691578653708451516915786537084515LoungeImages_des2.webp,,41,Amenities,1,components_lounge_amenities_amenities,41,46,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
122,Mopa,Manohar International Airport,GOX,Goa Mopa Encalm Lounge International,,24 hours,Go to the Airside in the International Departures area. It's located opposite to 'KFC' and next to Duty Free.,"- Maximum 2 hour stay.
- Children under 8 years are admitted free.
- Separate smoking area available.",,"Welcome to the Goa Mopa Encalm International Lounge - a place to relax during your travels. Enjoy top-notch comfort, incredible amenities, and kind hospitality that will make your trip unforgettable.",96,Encalm Lounge,,InternationalTerminal,Airside - International Departures,TRUE,"Encalm Lounge: Your Gateway to Relaxation at GOX Terminal 1
","Escape the hustle and bustle at Encalm Lounge in GOX Terminal 1. Indulge in premium amenities and unwind in style before your flight.
",2,1,5,1,2,https://cinsim.sgp1.digitaloceanspaces.com/airports/1731312096089750517313120960897505mapImg.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1708432892626111317084328926261113LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1708432893070248217084328930702482LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1708432893577254717084328935772547LoungeImages_des3.webp,120,Amenities,1,components_lounge_amenities_amenities,120,122,FALSE,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
103,Mopa,Manohar International Airport,GOX,Goa Mopa Encalm Lounge Domestic,,24 Hours,"Go to the Airside in the Domestic Departures area. It's located next to the Relay Store.

",,,"Welcome to Goa Mopa Encalm Lounge, a relaxing stop on your travel. Enjoy supreme comfort, amazing amenities, and kind hospitality to make your trip experience absolutely unforgettable.",96,Encalm Lounge,,DomesticTerminal,Airside - Domestic Departures,TRUE,"Encalm Lounge: Your Haven of Comfort at GOX Terminal 1
","Discover tranquility and luxury at Encalm Lounge in GOX Terminal 1. Relax in style with premium amenities and personalized service before your flight.
",4,5,5,5,20,https://cinsim.sgp1.digitaloceanspaces.com/airports/1731312096089750517313120960897505mapImg.jpeg,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691583317493176716915833174931767LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691583317651319016915833176513190LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691583317619061416915833176190614LoungeImages_des2.webp,102,Amenities,1,components_lounge_amenities_amenities,102,103,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60,Mumbai,Chhatrapati Shivaji International Airport,BOM,Mumbai Loyalty lounge clipper international t2,5060,24 hours,"This Lounge is Located at the International Departures area, airside. After Security Checks, turn right and walk through the Lotus House. Take the lift in Pranaam Lounge to the 3rd Floor. ","- Shower facilities (45 minutes) available for INR 1000 plus taxes and levies.
- Cabanas (3 hours) available for INR 3000 plus taxes and levies.
-  Children under 2 years old are admitted free with an adult.",,"Welcome to Mumbai Oasis Lounge Dom T1, before your flight, you can relax and unwind. This paradise, located in Domestic Terminal 1, provides excellent service for a comfortable journey.",2,Loyalty Lounge,,Terminal2,International Terminal,TRUE,,,2,4,5,4.5,9,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665722559902616916657225599026mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568769540524116915687695405241LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568769713229616915687697132296LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691573716981186916915737169811869LoungeImages_des2.webp,57,Amenities,1,components_lounge_amenities_amenities,57,60,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
20,Mumbai,Chhatrapati Shivaji International Airport,BOM,Mumbai Travel club lounge domestic t2,5020,24 hours,"This Lounge is located after the security check, in the airside area. You'll spot it right across from Gate 44. Enjoy a comfortable and relaxing time before your domestic flights.","- Children under 4 years are admitted free.
- This lounge is only accessible for passengers on domestic flights from Terminal 2.",,"Experience comfort at its best in Mumbai's Travel Club Lounge, Domestic T2, with top-notch facilities before your domestic journey.",2,Travel club lounge,,Terminal2,"Domestic Departure, Terminal 2",TRUE,,,1,5,5,5,5,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665722559902616916657225599026mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568853030713816915688530307138LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568853156355416915688531563554LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691573922544872416915739225448724LoungeImages_des3.webp,17,Amenities,1,components_lounge_amenities_amenities,17,20,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
18,Mumbai,Chhatrapati Shivaji International Airport,BOM,Mumbai Oasis lounge dom t1,5018,03:00 - 23:00 daily,"This Lounge is located in the Domestic Departures area, airside. Pass through Security Hold Area and take the lift near Security Check counter No.9 to the next floor.","- For Priority Pass and Lounge Club cardmembers, access is only permitted up to 3 hours before scheduled flight departure.
- Lounge access pricing varies from INR 600 for breakfast, high tea, and midnight hours to INR 800 for lunch and dinner hours.",,"Welcome to Mumbai Oasis Lounge Dom T1! Before your flight, you can relax and unwind. This paradise, located in Domestic Terminal 1, provides excellent service for a comfortable journey.",2,Oasis lounge,,Terminal1,Domestic Departures,TRUE,,,7,1,5,3.142857143,22,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665722559902616916657225599026mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568922152224816915689221522248LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568922445590016915689224455900LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568922296568416915689222965684LoungeImages_des2.webp,15,Amenities,1,components_lounge_amenities_amenities,15,18,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59,Mumbai,Chhatrapati Shivaji International Airport,BOM,Mumbai Adani lounge terminal 2 international,5059,24 hours,"This Lounge is Located just After Immigration, on Level 4,  located near Gates 85 & 86. Enjoy a relaxing and premium experience during your travel journey.",,,Step into a world of comfort and luxury at Mumbai's Adani Lounge in Terminal 2 International. Enjoy top-notch amenities and excellent service for an unforgettable travel experience,2,Adani Lounge (International West Wing),,Terminal2,"International Departures, terminal 2",TRUE,,,1,5,5,5,5,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665722559902616916657225599026mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568810444518616915688104445186LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568810776534216915688107765342LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568810629192016915688106291920LoungeImages_des2.webp,56,Amenities,1,components_lounge_amenities_amenities,56,59,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
85,Mumbai,Chhatrapati Shivaji International Airport,BOM,Mumbai Aviserv lounge Arrival,5082,24 hours,"You can find the lounge in Mumbai's Terminal 2 (Outside Security). Go to Level 2 (Arrivals Level), pass Customs and Baggage Claim, then turn left. The lounge is right next to Gate A. ","- Children under 6 years old are admitted free with an adult.
- Printing service charged at INR 20 + 18% GST per copy.",,Discover the Mumbai Aviserv Lounge Arrival at the airport! Relax and recharge after your trip. Enjoy excellent amenities and get ready for your next adventure!,2,Aviserv lounge,,Terminal2,"Terminal 2, Arrival Lounge",TRUE,,,1,5,5,5,5,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665722559902616916657225599026mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568738399649116915687383996491LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568738680424416915687386804244LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568738530115416915687385301154LoungeImages_des2.webp,83,Amenities,1,components_lounge_amenities_amenities,83,85,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
19,Mumbai,Chhatrapati Shivaji International Airport,BOM,Mumbai Travel club lounge domestic T1C,5019,24 hours,"You'll find the Mumbai Travel Club Lounge at the Domestic Departures area, airside. Head to the 3rd Floor, right across from Gate 44, and enjoy a comfortable and relaxing experience before your flight.","- Children under 4 years are admitted free with an adult.
- This lounge is accessible for passengers on domestic flights from Terminal 1C.",,"Welcome to the Mumbai Travel Club Lounge, Domestic T1C! Relax and recharge in comfort before your domestic flight. Located conveniently for an enjoyable travel experience.",2,Travel club lounge,,Terminal1,"Domestic Departures, Terminal 1B",TRUE,,,5,3,5,3.8,19,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665722559902616916657225599026mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568883207900016915688832079000LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568883355508816915688833555088LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568883491869716915688834918697LoungeImages_des3.webp,16,Amenities,1,components_lounge_amenities_amenities,16,19,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
87,Mumbai,Chhatrapati Shivaji International Airport,BOM,Mumbai Adani lounge terminal 2,5084,24 hours,"This lounge is located inside the security area. You'll find it on Level 3, at the Domestic Pier, right across from Gates 44 and 45. Enjoy the comforts and amenities as you wait for your domestic flight.",,,Welcome to Mumbai's Adani Lounge in Terminal 2! Get a comfortable and peaceful time before your flight. Enjoy top-notch amenities and start your journey in style!,2,Adani lounge,,Terminal2,Domestic Terminal,TRUE,,,4,1,5,2,8,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665722559902616916657225599026mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568706742219716915687067422197LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568707005661216915687070056612LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568706889184216915687068891842LoungeImages_des2.webp,85,Amenities,1,components_lounge_amenities_amenities,85,87,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
15,Mumbai,Chhatrapati Shivaji International Airport,BOM,Mumbai The Centurion lounge domestic t3,5015,24 hours,"The Lounge is Located on Level 3, just across from Burger King in the Domestic Departure Area. Relax and enjoy premium services before your domestic flight.","- Children under 12 can enter free with an adult.
- Alcohol is complimentary for Centurion cardholders, but not for Platinum cardholders.",,Welcome to Mumbai's The Centurion Lounge in Domestic Terminal 3! Enjoy luxury and relaxation with top-notch amenities before your domestic flight.,2,The Centurion Lounge,,Terminal2,"Domestic Departure, Terminal 2",TRUE,,,4,3,5,3.75,15,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665722559902616916657225599026mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568952905299316915689529052993LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568953028959516915689530289595LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691568953141237816915689531412378LoungeImages_des3.webp,12,Amenities,1,components_lounge_amenities_amenities,12,15,FALSE,FALSE,TRUE,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
123,Nagpur,Dr. Babasaheb Ambedkar International Airport,NAG,Nagpur The Airr Lounge Domestic,,06:00 - 23:00,"Go to the Airside in the Domestic Departures area. The lounge is located on the 1st Floor, near the baby care room.","- Maximum 2 hour stay.
- Children under 5 years are admitted free.",,"With comfortable seating, delicious food and beverages, and a range of amenities to enjoy, this airport lounge is the ideal spot to escape the hustle and bustle of the airport. Whether you're traveling for business or pleasure, The Airr Lounge has everything you need to start your journey off right.",26,The Airr Lounge,,DomesticTerminal,Domestic Departure,TRUE,,,3,1,5,3,9,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665750929211216916657509292112mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1709789426984438317097894269844383LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1709789427152807917097894271528079LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1709789427009913417097894270099134LoungeImages_des2.webp,121,Amenities,1,components_lounge_amenities_amenities,121,123,TRUE,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
47,Nagpur,Dr. Babasaheb Ambedkar International Airport,NAG,Nagpur Mandarin lounge domestic,5047,09:00 -23:00 daily,"To find the domestic departure area before security checks, go to the 1st floor on the landside.

","- Complimentary luggage storage is available.
- Shoe shine is available inside the lounge.",,"Enter the luxury of Nagpur Mandarin Lounge Domestic. As you wait for your domestic flight, relax in comfort, enjoy delicious food, and unwind in style.",26,Mandarin lounge,,DomesticTerminal,Domestic Terminal,TRUE,,,1,5,5,5,5,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665750929211216916657509292112mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691577792975648016915777929756480LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691577793203042216915777932030422LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691577793101839416915777931018394LoungeImages_des2.webp,42,Amenities,1,components_lounge_amenities_amenities,42,47,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
118,New Delhi,Indira Gandhi International Airport,DEL,Delhi Domestic Lounge Domestic T3,,24 hours,"The lounge is on the Mezzanine Floor within the Security Hold Area, right by the Food Court Level.","- Maximum 2 hours stay.
- Children under 2 years are admitted free.",,"Welcome to the Delhi Domestic Lounge T3. This premium oasis offers travelers a tranquil escape within the bustling domestic terminal, providing a perfect blend of comfort and convenience.",14,Domestic Lounge,,Terminal3,Domestic Departure,FALSE,,,2,5,5,5,10,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665828434905816916658284349058mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1695191338454635916951913384546359LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1695191338577596816951913385775968LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1695191338678450016951913386784500LoungeImages_des3.webp,116,Amenities,1,components_lounge_amenities_amenities,116,118,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
13,New Delhi,Indira Gandhi International Airport,DEL,Delhi Air India lounge t3 dom,5013,0400 to 2200 hrs,"To find the location, go to Terminal 3, Domestic area (Insider Security). It's in the Domestic Area of the airport.",,,"Welcome to the Delhi Air India Lounge T3 Domestic, a comfortable and luxurious resting place. Enjoy best facilities, relax in comfort, and enjoy warm hospitality to make your domestic journey truly memorable.",14,Air India Maharaja lounge,,Terminal3,Domestic Departures,TRUE,"Indulge in Luxury: Air India Maharaja Lounge at DEL Terminal 3 
","Experience unparalleled luxury and comfort at the Air India Maharaja Lounge in DEL Terminal 3. Elevate your pre-flight experience with premium amenities and impeccable service. 
",3,1,5,2.333333333,7,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665828434905816916658284349058mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691562064668320116915620646683201LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561834364180516915618343641805LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561834337932916915618343379329LoungeImages_des2.webp,63,Amenities,1,components_lounge_amenities_amenities,63,13,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
121,New Delhi,Indira Gandhi International Airport,DEL,Delhi Encalm Prive Lounge T3 International,,24 hours,This lounge is on Level 3 in the International Departures section of Terminal 3 at IGI Airport.,,,"Get ready to indulge in a world of luxury and comfort at Encalm Privé, the newest airport lounge for business-class travelers at Delhi Airport. Behind its glass walls lies a sanctuary that has been meticulously designed to provide passengers with an exceptional and stress-free experience where convenience meets luxury.",14,Encalm Prive Lounge,,Terminal3,International Departures,TRUE,,,5,1,5,2.6,13,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665828434905816916658284349058mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1704194661653525917041946616535259LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1704194661920507117041946619205071LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1704194774705965917041947747059659LoungeImages_des1.webp,119,Amenities,1,components_lounge_amenities_amenities,119,121,TRUE,FALSE,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
12,New Delhi,Indira Gandhi International Airport,DEL,Delhi Air India lounge t3 inter,5012,24 Hours,"To find the location, go to Terminal 3, International area (Inside Security). It's one level up from the Main Concourse, near the center of the terminal.",- Showers cost 200 INR (~$3 USD).,,"Welcome to the Delhi Air India Lounge T3 International, where you will find comfort and elegance. Enjoy premium amenities, relax in elegance, and friendly hospitality to make your overseas trip truly unforgettable.",14,Air India Maharaja Lounge,,Terminal3,International Departures,TRUE,"Air India Maharaja Lounge: Elevated Comfort at DEL Terminal 3
","Experience regal comfort and hospitality at the Air India Maharaja Lounge in DEL Terminal 3. Indulge in premium amenities and relax before your flight.
",1,5,5,5,5,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665828434905816916658284349058mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561859628959416915618596289594LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561859800382616915618598003826LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561859756078516915618597560785LoungeImages_des2.webp,53,Amenities,1,components_lounge_amenities_amenities,53,12,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
67,New Delhi,Indira Gandhi International Airport,DEL,Delhi Encalm Lounge Domestic T1,5066,24 hours,"Go to the Airside in the Domestic Departures area. It's on Level 2, specifically the Mezzanine Level, after the Security Hold Area.","- Children under 2 are admitted free with an adult.
- Maximum 2-hour stay.
- This lounge is only accessible for passengers departing on domestic flights.",,"Welcome to the Delhi Encalm Lounge Domestic T1D, a peaceful haven for your domestic travel. Enjoy luxury comforts, delightful amenities, and kind hospitality to ensure a peaceful pre-flight experience.",14,Encalm Lounge,,Terminal1,Domestic Departures,TRUE,,,18,1,5,2.444444444,44,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665828434905816916658284349058mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691558600970595816915586009705958LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691558601018503516915586010185035LoungeImages_des2.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691558671412024416915586714120244LoungeImages_des3.webp,67,Amenities,1,components_lounge_amenities_amenities,67,67,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
5,New Delhi,Indira Gandhi International Airport,DEL,Delhi Encalm Lounge T3 international,5005,24 hours,"International Departures, The lounge is located in the Security Hold Area, Food Court Level, next to the Encalm Spa.","Children under 2 years are admitted free with an adult.
Maximum 2-hour stay.",,"Welcome to the Delhi Encalm Lounge T3 International, a peaceful haven in the heart of your global travel. Enjoy luxury comforts, tempting facilities, and kind hospitality to make your foreign trip truly unforgettable.",14,Encalm Lounge,,Terminal3,International Departures,TRUE,Encalm Lounge at DEL Terminal 3: Comfort and Convenience,"Discover the tranquil retreat of Encalm Lounge at DEL Terminal 3. Experience comfort, amenities, and convenience while awaiting your flight.",4,1,5,4.5,18,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665828434905816916658284349058mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561913150949916915619131509499LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561913308865916915619133088659LoungeImages_des2.webp,,4,Amenities,1,components_lounge_amenities_amenities,4,5,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9,New Delhi,Indira Gandhi International Airport,DEL,Delhi Encalm Lounge T3 Domestic,5009,24 hours,Airside - Domestic Departures. Follow signs 'Lounge A' from the F/G Gates and take the escalator on your right hand side down to where the lounge is located.,"- Children under 2 years are admitted free with an adult.
- Maximum 2-hour stay.",,"Enter the peace of Delhi Encalm Lounge T3 Domestic. Enjoy luxury comforts, great facilities, and kind hospitality, resulting in a delightful pre-flight experience for your domestic travel.",14,Encalm Lounge,,Terminal3,Domestic Departure,TRUE,"Encalm Lounge: Your Oasis at DEL Terminal 3 | CardInsider
","ndulge in luxury and relaxation at Encalm Lounge, your oasis amidst the hustle of DEL Terminal 3. Explore exclusive amenities and unwind before your flight.
",3,2,5,4.666666667,14,https://cinsim.sgp1.digitaloceanspaces.com/airports/1691665828434905816916658284349058mapImg.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561894017853716915618940178537LoungeImages_des1.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561894291295916915618942912959LoungeImages_des3.webp,https://cinsim.sgp1.digitaloceanspaces.com/lounges/1691561894171284816915618941712848LoungeImages_des2.webp,8,Amenities,1,components_lounge_amenities_amenities,8,9,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
